RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported
18939,PROPERTY-LOST,201504022,1800,EMMET ST N,CPD ,2015-08-03T00:00:00.000Z,1907
18940,ASSIST CITIZEN-MENTAL/TDO/ECO,201504023,700,PROSPECT AVE,CPD ,2015-08-03T00:00:00.000Z,2037
18941,ASSAULT-SIMPLE,201504024,700,6TH ST SE,CPD ,2015-08-03T00:00:00.000Z,2306
18942,TOWED VEHICLE,201504026,800,HARDY DR,CPD ,2015-08-04T00:00:00.000Z,0100
18943,DISORDERLY CONDUCT,201504027,800,BOLLING AVE,CPD ,2015-08-04T00:00:00.000Z,0043
18944,ASSIST CITIZEN-MENTAL/TDO/ECO,201504028,100,OLD LYNCHBURG RD,CPD ,2015-08-04T00:00:00.000Z,0136
18945,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504029,200,W WATER ST,CPD ,2015-08-04T00:00:00.000Z,0939
18946,TOWED VEHICLE,201504030,100,N BAKER ST,CPD ,2015-08-04T00:00:00.000Z,1032
18947,LARCENY-ALL OTHER LARCENY,201504031,2100,ARLINGTON BLVD,CPD ,2015-08-04T00:00:00.000Z,1313
18948,LARCENY-THEFT FROM BUILDING,201504033,1200,W MAIN ST,CPD ,2015-08-04T00:00:00.000Z,1458
18949,TRAFFIC-HIT AND RUN,201504034,1100,EMMET ST N,CPD ,2015-08-04T00:00:00.000Z,1547
18950,TOWED VEHICLE,201504035,800,MADISON AVE,CPD ,2015-08-04T00:00:00.000Z,1553
18951,DRUG/NARCOTIC VIOLATION,201504038,800,BOLLING AVE,CPD ,2015-08-04T00:00:00.000Z,2230
18952,PROPERTY-FOUND/RECOVERED,201504039,700,PROSPECT AVE,CPD ,2015-08-04T00:00:00.000Z,2343
18953,DRUNKENNESS (DIP),201504040,100,W MARKET ST,CPD ,2015-08-05T00:00:00.000Z,0005
18954,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504041,1200,WERTLAND ST,CPD ,2015-08-05T00:00:00.000Z,0440
18955,ASSAULT-SIMPLE,201504043,400,4TH ST NW,CPD ,2015-08-05T00:00:00.000Z,1131
18956,LARCENY-THEFT FROM BUILDING,201504044,1000,PRESTON AVE,CPD ,2015-08-05T00:00:00.000Z,0812
18957,ANIMAL-COMPLAINT,201504045,1300,MONICAN TRL RD,CPD ,2015-08-05T00:00:00.000Z,0806
18958,TRESPASS ON REAL PROPERTY,201504046,400,4TH ST NW,CPD ,2015-08-05T00:00:00.000Z,1144
18959,LARCENY-ALL OTHER LARCENY,201504047,100,W MARKET ST,CPD ,2015-08-05T00:00:00.000Z,0958
18960,TRESPASS ON REAL PROPERTY,201504048,500,W MAIN ST,CPD ,2015-08-05T00:00:00.000Z,1041
18961,PROPERTY-LOST,201504049,200,RIVERSIDE AVE,CPD ,2015-08-05T00:00:00.000Z,1117
18962,TOWED VEHICLE,201504050,100,MADISON LN,CPD ,2015-08-05T00:00:00.000Z,1137
18963,TOWED VEHICLE,201504051,1100,E JEFFERSON ST,CPD ,2015-08-05T00:00:00.000Z,1309
18964,CONTRIBUTING TO DELINQUENCY OF A MINOR,201504052,400,4TH ST NE,CPD ,2015-08-05T00:00:00.000Z,1200
18965,TRAFFIC-HIT AND RUN,201504053,1200,CARLTON AVE,CPD ,2015-08-05T00:00:00.000Z,1500
18966,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504055,100,10TH ST NW,CPD ,2015-08-05T00:00:00.000Z,2000
18967,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504056,1000,GROVE ST,CPD ,2015-08-05T00:00:00.000Z,1406
18968,PROPERTY-FOUND/RECOVERED,201504057,1800,JEFFERSON PARK AVE,CPD ,2015-08-05T00:00:00.000Z,1440
18969,DRUG AWARENESS PRESENTATION,201504058,400,E HIGT ST,CPD ,2015-08-06T00:00:00.000Z,1150
18970,COUNTERFEITING/FORGERY,201504059,1900,ARLINGTON BLVD,CPD ,2015-08-05T00:00:00.000Z,1649
18971,LARCENY-ALL OTHER LARCENY,201504060,800,W MAIN ST,CPD ,2015-08-05T00:00:00.000Z,1430
18972,ASSAULT-SIMPLE,201504061,700,FRANKLIN ST,CPD ,2015-08-05T00:00:00.000Z,1700
18973,DRUG/NARCOTIC VIOLATION,201504062,600,E WATER ST,CPD ,2015-08-05T00:00:00.000Z,1810
18974,TRAFFIC-HIT AND RUN,201504063,800,E MARKET ST,CPD ,2015-08-05T00:00:00.000Z,2257
18975,LARCENY-THEFT FROM MOTOR VEHICLE,201504064,1800,EMMET ST N,CPD ,2015-08-05T00:00:00.000Z,1905
18976,FRAUD-FRAUD BY IMPERSONATION,201504065,400,FAIRWAY AVE,CPD ,2015-08-05T00:00:00.000Z,2323
18977,MISSING PERSON-JUVENILE,201504066,1400,HAMPTON ST,CPD ,2015-08-05T00:00:00.000Z,2229
18978,ASSAULT-AGGRAVATED,201504067,800,PROSPECT AVE,CPD ,2015-08-06T00:00:00.000Z,0900
18979,LARCENY-ALL OTHER LARCENY,201504068,1200,E JEFFERSON ST,CPD ,2015-08-06T00:00:00.000Z,0900
18980,ASSAULT-INTIMIDATION,201504069,1000,CHERRY AVE,CPD ,2015-08-06T00:00:00.000Z,0932
18981,LARCENY-ALL OTHER LARCENY,201504070,500,W MAIN ST,CPD ,2015-08-06T00:00:00.000Z,0908
18982,TOWED VEHICLE,201504071,800,RAYMOND RD,CPD ,2015-08-06T00:00:00.000Z,1050
18983,ANIMAL-COMPLAINT,201504072,400,MEADE AVE,CPD ,2015-08-07T00:00:00.000Z,0807
18984,TRAFFIC-ACCIDENT,201504073,200,2ND ST SE,CPD ,2015-08-06T00:00:00.000Z,1500
18985,TOWED VEHICLE,201504074,400,PATON ST,CPD ,2015-08-06T00:00:00.000Z,1101
18986,BURGLARY/BREAKING AND ENTERING,201504075,1000,RIVER RD,CPD ,2015-08-06T00:00:00.000Z,1640
18987,TRAFFIC-ACCIDENT,201504076,800,ST CLAIR AVE,CPD ,2015-08-06T00:00:00.000Z,1358
18988,TOWED VEHICLE,201504077,2300,WAYNE AVE,CPD ,2015-08-06T00:00:00.000Z,1246
18989,DRUG/NARCOTIC VIOLATION,201504078,700,PROSPECT AVE,CPD ,2015-08-07T00:00:00.000Z,1654
18990,TOWED VEHICLE,201504079,400,7TH ST NE,CPD ,2015-08-06T00:00:00.000Z,1325
18991,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504080,800,NASSAU ST,CPD ,2015-08-06T00:00:00.000Z,1350
18992,FRAUD-FRAUD BY IMPERSONATION,201504083,1000,RIDGE ST,CPD ,2015-08-06T00:00:00.000Z,1620
18993,ANIMAL-BITE,201504084,900,ELLIOTT AVE,CPD ,2015-08-06T00:00:00.000Z,1650
18994,PROPERTY-LOST,201504085,100,14TH ST NW,CPD ,2015-08-06T00:00:00.000Z,1745
18995,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504086,300,CARLTON RD,CPD ,2015-08-06T00:00:00.000Z,1700
18996,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504087,500,PARK ST,CPD ,2015-08-06T00:00:00.000Z,1702
18997,DRUG/NARCOTIC VIOLATION,201504088,600,E MARKET ST,CPD ,2015-08-06T00:00:00.000Z,1900
18998,TOWED VEHICLE,201504090,200,LANKFORD AVE,CPD ,2015-08-07T00:00:00.000Z,0840
18999,DRUG/NARCOTIC VIOLATION,201504091,1400,VINE ST,CPD ,2015-08-07T00:00:00.000Z,0940
19000,COMMUNITY RELATIONS INITIATIVE (CRI),201504092,500,E MAIN ST,CPD ,2015-08-07T00:00:00.000Z,0919
19001,DRUG/NARCOTIC VIOLATION,201504093,2100,IVY RD,CPD ,2016-01-19T15:30:00.000Z,1530
19002,ASSAULT-SIMPLE,201504094,1100,PAGE ST,CPD ,2015-08-07T00:00:00.000Z,1450
19003,DRUG/NARCOTIC VIOLATION,201504095,900,RIVES ST,CPD ,2015-08-07T00:00:00.000Z,1530
19004,DRUG/NARCOTIC VIOLATION,201504096,100,MIDDLESEX DR,CPD ,2015-08-07T00:00:00.000Z,1700
19005,LARCENY-ALL OTHER LARCENY,201504097,1100,5TH ST SW,CPD ,2015-08-07T00:00:00.000Z,1630
19006,BURGLARY/BREAKING AND ENTERING,201504098,1000,MILLMOUNT ST,CPD ,2015-08-07T00:00:00.000Z,1306
19007,ASSAULT-INTIMIDATION,201504099,200,W WATER ST,CPD ,2015-08-07T00:00:00.000Z,1338
19008,DISORDERLY CONDUCT,201504100,400,GARRETT ST,CPD ,2015-08-07T00:00:00.000Z,1459
19009,TRAFFIC-ACCIDENT,201504103,200,W MARKET ST,CPD ,2015-08-07T00:00:00.000Z,1730
19010,LARCENY-ALL OTHER LARCENY,201504104,300,E MAIN ST,CPD ,2015-08-07T00:00:00.000Z,1706
19011,MISSING PERSON-JUVENILE,201504106,2300,ANGUS RD,CPD ,2015-08-07T00:00:00.000Z,2028
19012,ASSAULT-SIMPLE,201504107,1600,MONTICELLO AVE,CPD ,2015-08-07T00:00:00.000Z,2020
19013,TRAFFIC-HIT AND RUN,201504108,200,W MAIN ST,CPD ,2015-08-08T00:00:00.000Z,0215
19014,ASSIST CITIZEN-MENTAL/TDO/ECO,201504109,100,250 BYPASS,CPD ,2015-08-07T00:00:00.000Z,2257
19015,TOWED VEHICLE,201504110,100,GOODMAN ST,CPD ,2015-08-07T00:00:00.000Z,2348
19016,ASSAULT-INTIMIDATION,201504111,800,RIDGE ST,CPD ,2015-08-07T00:00:00.000Z,2300
19017,LARCENY-THEFT FROM MOTOR VEHICLE,201504112,800,W MAIN ST,CPD ,2015-08-07T00:00:00.000Z,2359
19018,ASSAULT-SIMPLE,201504113,800,RIDGE ST,CPD ,2015-08-08T00:00:00.000Z,0400
19019,ASSAULT-SIMPLE,201504114,500,1ST ST N,CPD ,2015-08-08T00:00:00.000Z,1000
19020,PHONE CALLS-THREATENING OR OBSCENE,201504115,500,RIDGE ST,CPD ,2015-08-08T00:00:00.000Z,1432
19021,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504116,1200,WERTLAND ST,CPD ,2015-08-08T00:00:00.000Z,1530
19022,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504117,1400,VINE ST,CPD ,2015-08-08T00:00:00.000Z,1640
19023,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504118,200,E JEFFERSON ST,CPD ,2015-08-08T00:00:00.000Z,1540
19024,ROBBERY,201504120,1800,MEADOWBROOK HGTS RD,CPD ,2015-08-08T00:00:00.000Z,1704
19025,LARCENY-SHOPLIFTING,201504123,1100,EMMET ST N,CPD ,2015-08-08T00:00:00.000Z,1919
19026,TOWED VEHICLE,201504124,300,10 1/2 ST NW,CPD ,2015-08-08T00:00:00.000Z,2144
19027,DRUG/NARCOTIC VIOLATION,201504125,700,E WATER ST,CPD ,2015-08-08T00:00:00.000Z,2344
19028,ASSAULT-SIMPLE,201504126,200,W MAIN ST,CPD ,2015-08-09T00:00:00.000Z,0136
19029,DRUNKENNESS (DIP),201504127,600,E MARKET ST,CPD ,2015-08-09T00:00:00.000Z,0036
19030,ASSAULT-AGGRAVATED,201504128,200,5TH ST SW,CPD ,2015-08-09T00:00:00.000Z,0049
19031,ASSAULT-SIMPLE,201504129,900,PAGE ST,CPD ,2015-08-09T00:00:00.000Z,1150
19032,ASSAULT-SIMPLE,201504131,2000,STADIUM RD,CPD ,2015-08-09T00:00:00.000Z,1504
19033,ASSAULT-SIMPLE,201504132,700,6TH ST SE,CPD ,2015-08-09T00:00:00.000Z,1622
19034,DISORDERLY CONDUCT,201504133,500,71/2 ST SW,CPD ,2015-08-09T00:00:00.000Z,1909
19035,ASSAULT-SIMPLE,201504134,900,ST CLAIR AVE,CPD ,2015-08-10T00:00:00.000Z,0001
19036,ASSAULT-AGGRAVATED,201504135,100,2ND ST NW,CPD ,2015-08-10T00:00:00.000Z,0132
19037,TOWED VEHICLE,201504136,100,13TH ST NW,CPD ,2015-08-09T00:00:00.000Z,2350
19038,TOWED VEHICLE,201504137,100,LANKFORD AVE,CPD ,2015-08-10T00:00:00.000Z,0030
19039,DRIVE UNDER THE INFLUENCE,201504138,500,PRESTON AVE,CPD ,2015-08-09T00:00:00.000Z,2331
19040,LARCENY-ALL OTHER LARCENY,201504139,1600,GREEN LEAF LN,CPD ,2015-08-10T00:00:00.000Z,0654
19041,EMBEZZLEMENT,201504140,1800,EMMET ST N,CPD ,2015-08-10T00:00:00.000Z,1020
19042,CUSTODY ISSUE,201504141,400,GARRETT ST,CPD ,2015-08-10T00:00:00.000Z,1205
19043,LARCENY-ALL OTHER LARCENY,201504142,400,10TH ST NW,CPD ,2015-08-10T00:00:00.000Z,1415
19044,ASSAULT-INTIMIDATION,201504143,0,ELLIEWOOD AV,CPD ,2015-08-10T00:00:00.000Z,1425
19045,COMMUNITY RELATIONS INITIATIVE (CRI),201504144,1000,PRESTON AVE,CPD ,2015-08-10T00:00:00.000Z,1620
19046,DOA,201504145,300,6 1/2 ST SW,CPD ,2015-08-10T00:00:00.000Z,2342
19047,TRESPASS ON REAL PROPERTY,201504146,700,E MAIN ST,CPD ,2015-08-10T00:00:00.000Z,1658
19048,TRAFFIC-HIT AND RUN,201504147,1100,LEONARD ST,CPD ,2015-08-10T00:00:00.000Z,1803
19049,PROPERTY-FOUND/RECOVERED,201504149,1800,JEFFERSON PARK AVE,CPD ,2015-08-10T00:00:00.000Z,2012
19050,TRAFFIC-HIT AND RUN,201504150,700,HINTON AVE,CPD ,2015-08-10T00:00:00.000Z,2319
19051,TRAFFIC-HIT AND RUN,201504151,900,E MARKET ST,CPD ,2015-08-10T00:00:00.000Z,2310
19052,TOWED VEHICLE,201504152,5300,GOV BARBOUR ST,CPD ,2015-08-10T00:00:00.000Z,2350
19053,SHOTS FIRED/ILLEGAL HUNTING CALL,201504153,800,MONTICELLLO RD,CPD ,2015-08-11T00:00:00.000Z,0115
19054,ASSAULT-INTIMIDATION,201504154,1300,CARLTON AVE,CPD ,2015-08-11T00:00:00.000Z,0223
19055,FRAUD-CREDIT CARD/ATM,201504155,1200,W MAIN ST,CPD ,2015-08-11T00:00:00.000Z,1030
19056,DRUG/NARCOTIC VIOLATION,201504156,600,E MARKET ST,CPD ,2015-08-10T00:00:00.000Z,2359
19057,PROPERTY-LOST,201504158,1000,KING MOUNTAIN RD,CPD ,2015-08-11T00:00:00.000Z,1128
19058,LARCENY-THEFT FROM MOTOR VEHICLE,201504159,1000,ST CLAIR AVE,CPD ,2015-08-11T00:00:00.000Z,1458
19059,PROPERTY-FOUND/RECOVERED,201504160,500,7 1/2 ST NW,CPD ,2015-08-11T00:00:00.000Z,1300
19060,MOTOR VEHICLE THEFT/STOLEN AUTO,201504161,500,E JEFFERSON ST,CPD ,2015-08-11T00:00:00.000Z,1447
19061,LARCENY-ALL OTHER LARCENY,201504162,100,4TH ST SE,CPD ,2015-08-11T00:00:00.000Z,1500
19062,TRAFFIC-HIT AND RUN,201504163,800,CONCORD AVE,CPD ,2015-08-11T00:00:00.000Z,1526
19063,TRESPASS ON REAL PROPERTY,201504164,700,E MAIN ST,CPD ,2015-08-11T00:00:00.000Z,1527
19064,MOTOR VEHICLE THEFT/STOLEN AUTO,201504165,900,WEST ST,CPD ,2015-08-11T00:00:00.000Z,1215
19065,TRAFFIC-HIT AND RUN,201504166,1900,EMMET ST N,CPD ,2015-08-11T00:00:00.000Z,2241
19066,ASSIST CITIZEN-WELFARE CHECK,201504167,500,ROUGEMONT AVE,CPD ,2015-08-11T00:00:00.000Z,2021
19067,MISSING PERSON-ADULT,201504168,900,1ST ST S,CPD ,2015-08-11T00:00:00.000Z,2040
19068,FRAUD-CREDIT CARD/ATM,201504169,1800,EMMET ST N,CPD ,2015-08-11T00:00:00.000Z,1909
19069,LARCENY-THEFT FROM MOTOR VEHICLE,201504170,900,GRADY AVE,CPD ,2015-08-11T00:00:00.000Z,1940
19070,PROPERTY-LOST,201504171,2100,BARRACKS RD,CPD ,2015-08-11T00:00:00.000Z,2045
19071,ASSAULT-INTIMIDATION,201504172,500,ROUGEMONT AVE,CPD ,2015-08-11T00:00:00.000Z,2057
19072,TRESPASS ON REAL PROPERTY,201504173,200,2ND ST NE,CPD ,2015-08-11T00:00:00.000Z,2342
19073,DRUG/NARCOTIC VIOLATION,201504174,1100,PAGE ST,CPD ,2015-08-12T00:00:00.000Z,0200
19074,TOWED VEHICLE,201504175,1600,PAGE ST,CPD ,2015-08-12T00:00:00.000Z,0018
19075,DRUG/NARCOTIC VIOLATION,201504176,700,PROSPECT AVE,CPD ,2015-08-12T00:00:00.000Z,0200
19076,TRAFFIC-HIT AND RUN,201504177,400,EMMET ST,CPD ,2015-08-12T00:00:00.000Z,0500
19077,PROPERTY-FOUND/RECOVERED,201504178,600,E MARKET ST,CPD ,2015-08-12T00:00:00.000Z,0900
19078,FAMILY OFFENSE-NON-VIOLENT,201504179,700,FRANKLIN ST,CPD ,2015-08-12T00:00:00.000Z,1059
19079,LARCENY-ALL OTHER LARCENY,201504180,1400,UNIVERSITY AVE,CPD ,2015-08-12T00:00:00.000Z,1018
19080,TRESPASS ON REAL PROPERTY,201504182,700,E MAIN ST,CPD ,2015-08-12T00:00:00.000Z,1135
19081,ASSAULT-SIMPLE,201504183,200,RIDGE MCINTIRE RD,CPD ,2015-08-12T00:00:00.000Z,1340
19082,DRUG/NARCOTIC VIOLATION,201504184,800,PAGE ST,CPD ,2015-08-12T00:00:00.000Z,1410
19083,LARCENY-THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,201504185,700,CHARLTON AVE,CPD ,2015-08-12T00:00:00.000Z,1330
19084,TRAFFIC-HIT AND RUN,201504186,800,W MAIN ST,CPD ,2015-08-12T00:00:00.000Z,1748
19085,ASSAULT-SIMPLE,201504188,700,CONCORD AVE,CPD ,2015-08-13T00:00:00.000Z,0208
19086,ASSIST CITIZEN-WELFARE CHECK,201504189,200,STRIBLING AVE,CPD ,2015-08-12T00:00:00.000Z,2323
19087,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504190,1300,WILLOW DR,CPD ,2015-08-12T00:00:00.000Z,2230
19088,PROPERTY-FOUND/RECOVERED,201504191,600,E MARKET ST,CPD ,2015-08-12T00:00:00.000Z,2259
19089,DRUG/NARCOTIC VIOLATION,201504192,600,PRESTON AVE,CPD ,2015-08-12T00:00:00.000Z,2351
19090,ASSIST CITIZEN-MENTAL/TDO/ECO,201504193,400,4TH ST NW,CPD ,2015-08-13T00:00:00.000Z,0412
19091,ASSAULT-INTIMIDATION,201504194,100,PEREGORY LANE,CPD ,2015-08-13T00:00:00.000Z,1029
19092,TOWED VEHICLE,201504195,900,GRADY AVE,CPD ,2015-08-13T00:00:00.000Z,1037
19093,PROPERTY-FOUND/RECOVERED,201504196,1100,MYRTLE ST,CPD ,2015-08-13T00:00:00.000Z,1002
19094,TRAFFIC-HIT AND RUN,201504197,1100,5TH ST SW,CPD ,2015-08-13T00:00:00.000Z,1151
19095,SHOTS FIRED/ILLEGAL HUNTING CALL,201504198,500,5TH ST SW,CPD ,2015-08-13T00:00:00.000Z,1400
19096,TOWED VEHICLE,201504199,100,2ND ST SW,CPD ,2015-08-13T00:00:00.000Z,1443
19097,FRAUD-FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,201504200,1500,CARLTON AVE,CPD ,2015-08-13T00:00:00.000Z,1409
19098,LARCENY-THEFT FROM BUILDING,201504201,1300,JOHN ST,CPD ,2015-08-13T00:00:00.000Z,1505
19099,DRUG/NARCOTIC VIOLATION,201504202,600,E MARKET ST,CPD ,2015-08-13T00:00:00.000Z,1900
19100,DRUG/NARCOTIC VIOLATION,201504203,600,E MARKET ST,CPD ,2015-08-13T00:00:00.000Z,1945
19101,LARCENY-THEFT FROM MOTOR VEHICLE,201504204,100,HAMMOND ST,CPD ,2015-08-13T00:00:00.000Z,1521
19102,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504205,0,14TH STREET NW,CPD ,2015-07-06T00:00:00.000Z,1809
19103,ROBBERY,201504207,1600,EMMET ST N,CPD ,2015-08-13T00:00:00.000Z,1932
19104,ASSIST CITIZEN-MENTAL/TDO/ECO,201504208,1600,EMMET ST,CPD ,2015-08-13T00:00:00.000Z,2016
19105,ASSAULT-SIMPLE,201504209,2000,STADIUM  RD,CPD ,2015-08-13T00:00:00.000Z,2240
19106,DRUG/NARCOTIC VIOLATION,201504210,600,E MARKET ST,CPD ,2015-08-13T00:00:00.000Z,2359
19107,DESCRIBE,201504211,200,RIVERSIDE AVE,CPD ,2015-08-13T00:00:00.000Z,2230
19108,ASSAULT-AGGRAVATED,201504212,100,MONTE VISTA AVE,CPD ,2015-08-14T00:00:00.000Z,0031
19109,ASSIST AGENCY-BACKUP/ASSISTANCE,201504213,1800,JEFFERSON PARK AVE,CPD ,2015-08-14T00:00:00.000Z,0700
19110,ASSIST CITIZEN-MENTAL/TDO/ECO,201504214,100,MONTE VISTA AVE,CPD ,2015-08-14T00:00:00.000Z,0340
19111,DRUG/NARCOTIC VIOLATION,201504215,900,GRADY AVE,CPD ,2015-11-12T00:00:00.000Z,0613
19112,ASSIST CITIZEN-MENTAL/TDO/ECO,201504216,100,LANKFORD AVE,CPD ,2015-08-14T00:00:00.000Z,0620
19113,TRAFFIC-HIT AND RUN,201504218,700,ROCK CREEK RD,CPD ,2015-08-14T00:00:00.000Z,1015
19114,LARCENY-ALL OTHER LARCENY,201504219,1300,WILLOW DR,CPD ,2015-08-14T00:00:00.000Z,1135
19115,DRUG/NARCOTIC VIOLATION,201504220,600,E MARKET ST,CPD ,2015-08-14T00:00:00.000Z,1300
19116,BURGLARY/BREAKING AND ENTERING,201504221,100,HAMMOND STREET,CPD ,2015-08-14T00:00:00.000Z,1118
19117,DRUNKENNESS (DIP),201504222,700,NORTHWOOD AVE,CPD ,2015-08-14T00:00:00.000Z,1415
19118,ASSAULT-INTIMIDATION,201504223,200,E MARKET ST,CPD ,2015-08-14T00:00:00.000Z,1628
19119,PHONE CALLS-ANNOYING,201504224,1000,CHERRY AVE,CPD ,2015-08-14T00:00:00.000Z,1534
19120,ASSIST CITIZEN-MENTAL/TDO/ECO,201504225,500,BRANDON AVE,CPD ,2015-08-14T00:00:00.000Z,1620
19121,ASSAULT-INTIMIDATION,201504226,100,CHRISHOLM PL,CPD ,2015-08-14T00:00:00.000Z,1940
19122,LARCENY-SHOPLIFTING,201504227,2100,IVY RD,CPD ,2015-08-14T00:00:00.000Z,1720
19123,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504229,500,S 1ST ST,CPD ,2015-08-14T00:00:00.000Z,1830
19124,RUNAWAY,201504231,1400,HAMPTON ST,CPD ,2015-08-14T00:00:00.000Z,2148
19125,DISORDERLY CONDUCT,201504232,1100,KING ST,CPD ,2015-08-14T00:00:00.000Z,2136
19126,SUSPICIOUS CIRCUMSTANCES-SITUATION/PERSON/VEHICLE,201504233,400,GARRETT ST,CPD ,2015-08-15T00:00:00.000Z,0840
19127,TRESPASS ON REAL PROPERTY,201504234,900,EMMET ST N,CPD ,2015-08-15T00:00:00.000Z,1445
19128,LARCENY-SHOPLIFTING,201504235,500,W MAIN ST,CPD ,2015-08-15T00:00:00.000Z,1450
19129,LARCENY-SHOPLIFTING,201504236,500,W MAIN ST,CPD ,2015-08-15T00:00:00.000Z,1450
19130,LARCENY-SHOPLIFTING,201504237,500,W MAIN ST,CPD ,2015-08-15T00:00:00.000Z,1450
19131,TRAFFIC-HIT AND RUN,201504238,100,E WATER ST,CPD ,2015-08-15T00:00:00.000Z,1549
19132,COMMUNITY RELATIONS INITIATIVE (CRI),201504239,1000,FOREST HILLS AVE,CPD ,2015-08-15T00:00:00.000Z,1533
19133,COMMUNITY RELATIONS INITIATIVE (CRI),201504240,1000,PRESTON AVE,CPD ,2015-08-15T00:00:00.000Z,1533
19134,TRAFFIC-HIT AND RUN,201504241,200,W WATER ST,CPD ,2015-08-15T00:00:00.000Z,1702
19135,LARCENY-SHOPLIFTING,201504242,1200,AVON ST,CPD ,2015-08-15T00:00:00.000Z,1753
19136,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504243,100,W SOUTH ST,CPD ,2015-08-15T00:00:00.000Z,1825
19137,TRESPASS ON REAL PROPERTY,201504244,900,2ND ST SE,CPD ,2015-08-15T00:00:00.000Z,1823
19138,ASSAULT-SIMPLE,201504245,400,GARRETT ST,CPD ,2015-08-15T00:00:00.000Z,1915
19139,WARRANT SERVICE/ AGENCIES WARRANTS,201504246,400,E MAIN ST,CPD ,2015-08-15T00:00:00.000Z,1934
19140,FRAUD-CREDIT CARD/ATM,201504247,1900,EMEMT ST N,CPD ,2015-08-15T00:00:00.000Z,1927
19141,LARCENY-THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,201504248,2100,MICHIE DR,CPD ,2015-08-15T00:00:00.000Z,1930
19142,DOA,201504249,500,PARK ST,CPD ,2015-08-15T00:00:00.000Z,2200
19143,ASSIST CITIZEN-MENTAL/TDO/ECO,201504250,800,RIDGE ST,CPD ,2015-08-15T00:00:00.000Z,2123
19144,PHONE CALLS-THREATENING OR OBSCENE,201504251,600,E MARKET ST,CPD ,2015-08-15T00:00:00.000Z,2114
19145,ASSAULT-SIMPLE,201504252,100,WELK PL,CPD ,2015-08-15T00:00:00.000Z,2250
19146,ASSAULT-SIMPLE,201504253,800,FOREST ST,CPD ,2015-08-15T00:00:00.000Z,2250
19147,ASSIST CITIZEN-MENTAL/TDO/ECO,201504254,800,BOLLING AVE,CPD ,2015-08-16T00:00:00.000Z,0051
19148,DRIVE UNDER THE INFLUENCE,201504255,100,WELK PL,CPD ,2015-08-16T00:00:00.000Z,0443
19149,LARCENY-ALL OTHER LARCENY,201504256,1100,EMMET ST N,CPD ,2015-08-16T00:00:00.000Z,0400
19150,DISORDERLY CONDUCT,201504257,1500,ROSA TERR,CPD ,2015-08-16T00:00:00.000Z,0600
19151,DOA,201504258,500,1ST ST S,CPD ,2015-08-16T00:00:00.000Z,1300
19152,VANDALISM/DAMAGE/DESTRUCTION OF PROPERTY,201504260,300,13TH ST NW,CPD ,2015-08-16T00:00:00.000Z,1320
19153,MISSING PERSON-JUVENILE,201504261,400,4TH ST NE,CPD ,2015-08-16T00:00:00.000Z,1708
19154,DRUG EQUIPMENT VIOLATIONS,201504263,1600,EMMET ST N,CPD ,2015-08-16T00:00:00.000Z,2143
19155,ASSAULT-SIMPLE,201504264,200,W WATER ST,CPD ,2015-08-16T00:00:00.000Z,2145
19156,ASSAULT-SIMPLE,201504266,500,11TH ST NW,CPD ,2015-08-17T00:00:00.000Z,0010
19157,ASSIST CITIZEN-MENTAL/TDO/ECO,201504267,2000,STADIUM RD,CPD ,2015-08-16T00:00:00.000Z,2342
19158,ANIMAL-COMPLAINT,201504268,1400,EMMET ST,CPD ,2015-08-17T00:00:00.000Z,0130
19159,TOWED VEHICLE,201504269,900,1ST ST S,CPD ,2015-08-17T00:00:00.000Z,0852
19160,PROPERTY-FOUND/RECOVERED,201504270,300,MEADE AVE,CPD ,2015-08-17T00:00:00.000Z,0925
19161,PROPERTY-FOUND/RECOVERED,201504272,300,E HIGH ST,CPD ,2015-08-17T00:00:00.000Z,1059
19162,PROPERTY-LOST,201504273,800,W MAIN ST,CPD ,2015-08-17T00:00:00.000Z,1339
19163,PROPERTY-LOST,201504274,2300,JEFFERSON PARK AVE,CPD ,2015-08-17T00:00:00.000Z,1552
19164,TRAFFIC-HIT AND RUN,201504275,1200,HOLMES AVE,CPD ,2015-08-17T00:00:00.000Z,1438
